event_id,n_images,img_first,img_last,has_target,touch_crosswalk,has_flow,wrong_way,direction,cos_to_flow
351,7,IM_06703.JPG,IM_06709.JPG,True,False,True,NA,NA,NA
352,1,IM_06713.JPG,IM_06713.JPG,True,False,True,NA,NA,NA
353,1,IM_06719.JPG,IM_06719.JPG,True,False,True,NA,NA,NA
354,1,IM_06731.JPG,IM_06731.JPG,True,False,True,NA,NA,NA
355,2,IM_06751.JPG,IM_06752.JPG,True,False,True,NA,NA,NA
356,1,IM_06765.JPG,IM_06765.JPG,True,False,True,NA,NA,NA
357,3,IM_06778.JPG,IM_06780.JPG,True,False,True,NA,NA,NA
358,1,IM_06808.JPG,IM_06808.JPG,True,False,True,NA,NA,NA
359,1,IM_06813.JPG,IM_06813.JPG,True,False,True,NA,NA,NA
360,1,IM_06819.JPG,IM_06819.JPG,True,False,True,NA,NA,NA
361,1,IM_06842.JPG,IM_06842.JPG,True,False,True,NA,NA,NA
362,4,IM_06845.JPG,IM_06848.JPG,True,False,True,NA,NA,NA
363,2,IM_06855.JPG,IM_06856.JPG,True,False,True,NA,NA,NA
364,2,IM_06869.JPG,IM_06870.JPG,True,False,True,False,along_flow,0.8572744469167793
365,2,IM_06875.JPG,IM_06876.JPG,True,False,True,False,along_flow,0.8467382034552331
366,3,IM_06881.JPG,IM_06883.JPG,True,False,True,True,against_flow,-0.9012548533837839
367,2,IM_06901.JPG,IM_06902.JPG,True,False,True,NA,NA,NA
368,1,IM_06906.JPG,IM_06906.JPG,True,False,True,NA,NA,NA
369,1,IM_06916.JPG,IM_06916.JPG,True,False,True,NA,NA,NA
370,3,IM_06927.JPG,IM_06930.JPG,True,False,True,NA,NA,NA
371,2,IM_06971.JPG,IM_06972.JPG,True,False,True,NA,NA,NA
372,1,IM_06981.JPG,IM_06981.JPG,True,False,True,NA,NA,NA
373,2,IM_06984.JPG,IM_06986.JPG,True,False,True,NA,NA,NA
374,1,IM_06989.JPG,IM_06989.JPG,True,False,True,NA,NA,NA
375,1,IM_06996.JPG,IM_06996.JPG,True,False,True,NA,NA,NA
376,1,IM_07007.JPG,IM_07007.JPG,True,False,True,NA,NA,NA
377,1,IM_07011.JPG,IM_07011.JPG,True,False,True,NA,NA,NA
378,2,IM_07021.JPG,IM_07022.JPG,True,False,True,NA,NA,NA
379,2,IM_07036.JPG,IM_07038.JPG,True,False,True,NA,NA,NA
380,2,IM_07073.JPG,IM_07074.JPG,True,False,True,NA,NA,NA
381,2,IM_07081.JPG,IM_07082.JPG,True,False,True,NA,NA,NA
382,2,IM_07089.JPG,IM_07090.JPG,False,False,True,NA,NA,NA
383,6,IM_07101.JPG,IM_07108.JPG,True,False,True,NA,NA,NA
384,1,IM_07120.JPG,IM_07120.JPG,True,False,True,NA,NA,NA
385,1,IM_07125.JPG,IM_07125.JPG,True,False,True,NA,NA,NA
386,2,IM_07129.JPG,IM_07130.JPG,True,False,True,NA,NA,NA
387,1,IM_07134.JPG,IM_07134.JPG,True,False,True,NA,NA,NA
388,2,IM_07143.JPG,IM_07144.JPG,True,False,True,False,along_flow,0.04945494682357848
389,4,IM_07149.JPG,IM_07153.JPG,True,False,True,NA,NA,NA
390,1,IM_07161.JPG,IM_07161.JPG,True,False,True,NA,NA,NA
391,2,IM_07165.JPG,IM_07166.JPG,True,False,True,NA,NA,NA
392,1,IM_07181.JPG,IM_07181.JPG,True,False,True,NA,NA,NA
393,1,IM_07187.JPG,IM_07187.JPG,True,False,True,NA,NA,NA
394,1,IM_07192.JPG,IM_07192.JPG,True,False,True,NA,NA,NA
395,4,IM_07200.JPG,IM_07204.JPG,True,False,True,False,along_flow,0.8902768451692371
396,1,IM_07213.JPG,IM_07213.JPG,True,False,True,NA,NA,NA
397,4,IM_07217.JPG,IM_07221.JPG,True,False,True,False,along_flow,0.7740644981287772
398,1,IM_07250.JPG,IM_07250.JPG,True,False,True,NA,NA,NA
399,2,IM_07254.JPG,IM_07255.JPG,True,False,True,False,along_flow,0.18526193031908728
400,2,IM_07273.JPG,IM_07274.JPG,True,False,True,NA,NA,NA
401,1,IM_07280.JPG,IM_07280.JPG,True,False,True,NA,NA,NA
402,3,IM_07299.JPG,IM_07302.JPG,True,False,True,NA,NA,NA
403,1,IM_07307.JPG,IM_07307.JPG,True,False,True,NA,NA,NA
404,1,IM_07320.JPG,IM_07320.JPG,True,False,True,NA,NA,NA
405,1,IM_07370.JPG,IM_07370.JPG,True,False,True,NA,NA,NA
406,1,IM_07374.JPG,IM_07374.JPG,True,False,True,NA,NA,NA
407,1,IM_07405.JPG,IM_07405.JPG,True,False,True,NA,NA,NA
408,1,IM_07408.JPG,IM_07408.JPG,True,False,True,NA,NA,NA
409,1,IM_07428.JPG,IM_07428.JPG,True,False,True,NA,NA,NA
410,1,IM_07441.JPG,IM_07441.JPG,True,False,True,NA,NA,NA
411,2,IM_07481.JPG,IM_07482.JPG,True,False,True,NA,NA,NA
412,1,IM_07493.JPG,IM_07493.JPG,True,False,True,NA,NA,NA
413,1,IM_07499.JPG,IM_07499.JPG,False,False,True,NA,NA,NA
414,2,IM_07517.JPG,IM_07518.JPG,True,False,True,False,along_flow,0.7656452483760242
415,1,IM_07545.JPG,IM_07545.JPG,True,False,True,NA,NA,NA
416,2,IM_07605.JPG,IM_07606.JPG,True,False,True,NA,NA,NA
417,1,IM_07622.JPG,IM_07622.JPG,True,False,True,NA,NA,NA
418,1,IM_07631.JPG,IM_07631.JPG,True,False,True,NA,NA,NA
419,1,IM_07638.JPG,IM_07638.JPG,True,False,True,NA,NA,NA
420,1,IM_07655.JPG,IM_07655.JPG,True,False,True,NA,NA,NA
421,3,IM_07659.JPG,IM_07661.JPG,True,False,True,NA,NA,NA
422,2,IM_07697.JPG,IM_07698.JPG,True,False,True,NA,NA,NA
423,2,IM_07721.JPG,IM_07722.JPG,True,False,True,NA,NA,NA
424,2,IM_07733.JPG,IM_07734.JPG,True,False,True,False,along_flow,0.8549869321218125
425,3,IM_07753.JPG,IM_07755.JPG,True,False,True,True,against_flow,-0.9921147740254933
426,1,IM_07763.JPG,IM_07763.JPG,True,False,True,NA,NA,NA
427,2,IM_07779.JPG,IM_07780.JPG,True,False,True,NA,NA,NA
428,1,IM_07783.JPG,IM_07783.JPG,True,False,True,NA,NA,NA
429,1,IM_07822.JPG,IM_07822.JPG,True,False,True,NA,NA,NA
430,3,IM_07827.JPG,IM_07829.JPG,True,False,True,NA,NA,NA
431,1,IM_07907.JPG,IM_07907.JPG,False,False,True,NA,NA,NA
432,1,IM_07956.JPG,IM_07956.JPG,True,False,True,NA,NA,NA
433,1,IM_07974.JPG,IM_07974.JPG,False,False,True,NA,NA,NA
434,1,IM_08010.JPG,IM_08010.JPG,True,False,True,NA,NA,NA
435,4,IM_08023.JPG,IM_08028.JPG,True,False,True,False,along_flow,0.9957415326059132
436,2,IM_08036.JPG,IM_08037.JPG,True,False,True,NA,NA,NA
437,2,IM_08047.JPG,IM_08048.JPG,True,False,True,True,against_flow,-0.8633082720093082
438,2,IM_08057.JPG,IM_08059.JPG,True,False,True,NA,NA,NA
439,1,IM_08064.JPG,IM_08064.JPG,True,False,True,NA,NA,NA
440,1,IM_08067.JPG,IM_08067.JPG,True,False,True,NA,NA,NA
441,1,IM_08124.JPG,IM_08124.JPG,True,False,True,NA,NA,NA
442,1,IM_08136.JPG,IM_08136.JPG,True,False,True,NA,NA,NA
443,3,IM_08157.JPG,IM_08160.JPG,True,False,True,NA,NA,NA
444,2,IM_08210.JPG,IM_08211.JPG,True,False,True,NA,NA,NA
445,1,IM_08229.JPG,IM_08229.JPG,True,False,True,NA,NA,NA
446,2,IM_08241.JPG,IM_08242.JPG,True,False,True,True,against_flow,-0.9734394587552536
447,1,IM_08249.JPG,IM_08249.JPG,True,False,True,NA,NA,NA
448,1,IM_08260.JPG,IM_08260.JPG,True,False,True,NA,NA,NA
449,1,IM_08277.JPG,IM_08277.JPG,True,False,True,NA,NA,NA
450,2,IM_08281.JPG,IM_08282.JPG,True,False,True,NA,NA,NA
451,2,IM_08295.JPG,IM_08296.JPG,True,False,True,NA,NA,NA
452,1,IM_08303.JPG,IM_08303.JPG,True,False,True,NA,NA,NA
453,1,IM_08317.JPG,IM_08317.JPG,True,False,True,NA,NA,NA
454,1,IM_08340.JPG,IM_08340.JPG,True,False,True,NA,NA,NA
455,1,IM_08347.JPG,IM_08347.JPG,True,False,True,NA,NA,NA
